Cell Line,Inhibitor,Stimulus,Timepoint,4EBP1_pS65,ACC_pS79,AKT_pS473,AKT_pT308,AMPK_pT172,BAD_pS112,c-JUN_pS73,c-Met_pY1235,c-Raf_pS338,CHK1_pS345,CHK2_pT68,EGFR_pY1068,EGFR_pY1173,EGFR_pY992,ER-alpha_pS118,FOXO3a_pS318_S321,GSK3-alpha-beta_pS21_S9,GSK3-alpha-beta_pS9,HER2_pY1248,JNK_pT183_pT185,MAPK_pT202_Y204,MEK1_pS217_S221,mTOR_pS2448,NF-kB-p65_pS536,p27_pT157,p27_pT198,p38_pT180_Y182,p70S6K_pT389,p90RSK_pT359_S363,PDK1_pS241,PKC-alpha_pS657,PRAS40_pT246,Rb_pS807_S811,S6_pS235_S236,S6_pS240_S244,Src_pY416,Src_pY527,STAT3_pY705,TAZ_pS89,YAP_pS127,YB-1_PS102
MCF7,PD173074,PBS,0,0.689620956002459,0.188511451079406,0.07061266864557901,0.23301494783757395,1.8320526701079198,0.564214222107879,0.3510065684731761,0.5087595234177801,0.394474151958205,0.290895900930969,0.221959641557076,0.084544867041007,0.47503222720637894,0.114269530670857,0.8560310495330359,0.44684101411713795,1.11406709067742,1.34150636842642,1.4092372788895802,0.204726561441788,0.13597028476604198,0.1586624844799,0.6373681320910389,0.560566918943222,0.674055155747246,0.48744747937486405,0.16613269717915102,1.7425500092171202,0.6416185596809261,1.01681041895943,0.244317210833836,0.955965384578922,2.05696312269104,3.28723827192914,1.3065385262386102,0.10811358695980802,1.23223888558745,0.20644926185872398,0.471948358678326,0.339155720384458,0.545786942708435
MCF7,PD173074,PBS,0,0.668652270636371,0.19802434431746502,0.060232029763682,0.228803244535306,1.9467346092345699,0.5424947433880379,0.337917635129783,0.528964727421906,0.354438654231275,0.26747753487619297,0.213489285201013,0.08652001954628799,0.48477721332155493,0.11936080919428001,0.8981750472870709,0.43030379570551097,1.24275544081811,1.2836296145476798,1.48141722939399,0.193352950462288,0.11225844982048,0.144184633901818,0.612839007464575,0.535540217548229,0.62072189401013,0.45402430621588297,0.165884596817515,1.82913692560702,0.627936511405102,1.07399080779033,0.23187116655235399,1.04985094133682,2.27896177808828,3.89521476531924,1.3148494106049,0.09036935916831801,1.32969361497086,0.194104056323794,0.48056115797409205,0.363938247877847,0.519438600444632
MCF7,PD173074,PBS,0,0.8105879156911779,0.153830564155025,0.077136995435502,0.27226205252547,1.7124854778557501,0.688499533445405,0.377102077827752,0.43858285475301706,0.353540987321705,0.23566724124379798,0.219012799312143,0.077706554307018,0.423552582722543,0.116480467075791,0.9062712056527691,0.503140960540106,1.19054110287989,1.42996365595783,1.38540639254331,0.209292205392843,0.258773587476987,0.22738235817025895,0.358061704570684,0.508343058243052,0.602744977256361,0.46565453783003896,0.175937602992213,2.80242999702196,0.616401931148729,1.0888730149322399,0.17772855773278798,1.35552992879673,1.93735566329115,4.2202380290838395,1.3637097017218403,0.090285574566113,0.8358180933686559,0.17833585488964399,0.70097644682031,0.37580348451366996,0.675325649159185
MCF7,PD173074,PBS,0,0.6952396163560179,0.15706562936857502,0.073308070438312,0.276494117805034,1.78512705514136,0.619760871112074,0.36482010952638894,0.45129700604577205,0.312310846676152,0.23968849317401,0.202883198274632,0.078498542013552,0.391273381278694,0.12963590963892502,0.844516520011093,0.4872702565071861,1.21058702262761,1.28079289396524,1.4768420543815,0.20391810442560998,0.272104885864678,0.23869457964259502,0.39059947296038394,0.47127399769678796,0.618794073989753,0.44927418862850205,0.17327652247517097,2.3106917530372204,0.6755069002223051,1.15849909379734,0.178457455474892,1.25481899694545,1.94463003967668,3.43424236822936,1.2069247949523,0.080818609756953,0.9854072414360079,0.187529732649529,0.6074209999117399,0.37646170766245,0.5800774084527789
MCF7,PD173074,PBS,0,0.7233697310545029,0.18166521119771997,0.11977818626024699,0.30266601417203803,1.7504183928533101,0.609807892460995,0.39079016366877795,0.467905619881267,0.4492937081222,0.233986299472055,0.22634618845509,0.08456749023696901,0.432306013778336,0.10998703028528599,0.9191810755926949,0.489339821298128,1.20924617361878,1.4048898655221,1.3485027463096002,0.22341659885556797,0.33022749784523603,0.278556556867334,0.47845258663734896,0.49852022484573705,0.605583343874948,0.46020948676404605,0.17642589718535603,2.4752657847945203,0.649671892516744,1.03108815397019,0.20098315315021303,1.35805428562673,1.83856281151045,3.24924473348313,1.1098520879323002,0.088704897186545,1.08069813486526,0.20472734054901,0.623961044016215,0.37571024764762,0.6447667317705921
MCF7,PD173074,PBS,0,0.711854033725486,0.184219343836899,0.096140131551455,0.288517823301187,1.75072754419283,0.6350779294519251,0.369601465885344,0.462984207504766,0.431587684813797,0.229319078478476,0.206660525883937,0.075965763609247,0.442228404404123,0.12552958681868498,0.8572821905281199,0.46342668176298296,1.29148937790071,1.4737373000194498,1.4284167165531998,0.220950985463446,0.32605737356623904,0.260651734740594,0.46244943664310706,0.49672456298289797,0.6272937300640961,0.45591927343376504,0.18748785360400502,2.59981155174461,0.6409817893577021,1.115598164484,0.21973559128490303,1.3233559955979801,2.09120550602631,3.61645022879937,1.1738356658601599,0.083870475859065,1.0537744174046,0.185889928421265,0.620142336273116,0.34991936893803804,0.607104806289943
MCF7,PD173074,PBS,0,0.698209862640641,0.17625188070937303,0.069627033018027,0.250078564822663,1.9081610926406003,0.5849913311863371,0.366344040791943,0.44191112375967206,0.35399724658809006,0.25290925566836203,0.19642980219786801,0.0849145292791,0.445673737851114,0.11872205784742698,0.915842390581477,0.514701743302705,1.12607648662908,1.42124075943811,1.5025985342838701,0.21552613169041102,0.251462861598154,0.23065163033762198,0.439777864701029,0.48703221827553994,0.5899812146657729,0.435226973975666,0.160905842347669,2.15810731558859,0.6519882040166379,1.1297557275516699,0.18928459414164997,1.10851437744251,1.96491222105106,3.09180445281673,1.2002963056433897,0.085250715931358,1.00385064849884,0.19533047071079002,0.5921320188735301,0.38012849872921795,0.594611670725155
MCF7,PD173074,PBS,0,0.6823574393088659,0.160520562773304,0.06521223741644,0.24428430673075102,1.9463773385263101,0.589089428035597,0.34962597603712997,0.45022286622279206,0.38761799000610203,0.22795071954943802,0.213411488487067,0.076979216219338,0.441342904383365,0.134778630462234,0.82071539190603,0.46368541598653,1.1587281025791,1.3431981443989098,1.42997727228221,0.21165450425560697,0.226913714364275,0.21072822574928798,0.427551971900403,0.46037494291077397,0.6083462187213909,0.432624004672812,0.158994674360281,1.9290668257176,0.6570173470899511,1.09725920134644,0.19548421717142606,1.11205554937633,1.9220093046064401,2.78377832653659,1.19940167055286,0.077207619620864,1.10089486395331,0.18945032689696104,0.5948046649418199,0.389450132316761,0.55607380021876
MCF7,PD173074,PBS,0,0.7261993073294208,0.197649112635197,0.076361129464798,0.25092246718179395,1.81891265042945,0.582509870876727,0.333363486804387,0.453363739688327,0.4200968811299871,0.251748945992183,0.22405876800993,0.076621098044633,0.4479938210465971,0.118199480772877,0.8797598111139929,0.475359190685632,1.21824208744118,1.37935509647978,1.52503812982566,0.211289769112559,0.16119340922401998,0.18980058553126603,0.6244078842737341,0.48370582050439903,0.607834922636478,0.451061116327017,0.16619109657251,2.1029384763806798,0.650119335680941,1.02716553517844,0.227755793380758,1.1747901431451,2.1006244505370804,3.3534128849427,1.43434359117104,0.088940593199425,1.2036531871646299,0.19167668189712,0.63203948862193,0.365702866248736,0.571419548396348
MCF7,PD173074,Serum,0,0.6906970035762628,0.21326254935262098,0.06662864875788,0.21050870714835399,2.09548136684483,0.584281807658397,0.37301132113567503,0.47812854385160103,0.32316956622172,0.26569242892053896,0.22184881958510802,0.08853318574131598,0.45837551754892103,0.12377881495138901,0.8592899613899649,0.47058918686017104,1.1463395992670802,1.3264835908914399,1.6790402034156102,0.20856267238864898,0.200793227365553,0.187635265138442,0.651896816018829,0.575799516263653,0.667591743834837,0.44105821166836895,0.17773614296984502,1.49577944883941,0.6209378944685121,1.05287114002552,0.215766915340491,1.07676893676797,2.1435117595831,2.64800686431822,1.19823220616356,0.08642703789715599,1.2441673853398898,0.200970600413957,0.7276395322197869,0.40109846302409796,0.544543864203729
MCF7,PD173074,Serum,0,0.71978185219064,0.14894307459351902,0.057719349554623,0.227801756964925,2.1709460893667702,0.577245621173156,0.41175463275053703,0.46211396532263704,0.274976583221693,0.250664420793416,0.22045905310675099,0.08280792154960699,0.44375217267074196,0.123543401099065,0.7431697364684,0.480824714614373,1.1275505545903899,1.24491537673408,1.3928214228899598,0.192496161145805,0.21119034437239104,0.203638992941276,0.409653287369325,0.5285298549662101,0.619195244805996,0.44860661160526094,0.17280302097064998,1.91048018334065,0.6149321321426,1.2132419984211498,0.190837862194157,1.18316678653733,1.9333602688798701,2.94706598787037,0.9725513869414509,0.08996171809331599,1.15558258897506,0.18926441412889602,0.55495097860827,0.382795913392459,0.6254621496421129
MCF7,PD173074,Serum,0,0.7470607642242441,0.19135734119342201,0.08479917559616201,0.22077456265377499,1.81528440246154,0.571509008894994,0.340107293919008,0.463578507783586,0.30670198254418396,0.257508657227496,0.225016638208155,0.09329609961026199,0.495744408819574,0.108822683228937,0.9117530756856629,0.41194068141087203,1.20702511948574,1.29867591297835,1.3522418903798898,0.17763142303628102,0.168159661966835,0.15209012925884,0.621901318705286,0.558269140500029,0.5807430075448821,0.471381511477339,0.156882293980549,2.10757821056333,0.5695604478602271,1.08569526488389,0.224616457405763,1.1071879313734099,2.0201794723754,3.0818018142746495,1.26135272914223,0.099708193952724,1.2244754096126,0.18614394154267602,0.49355985927314794,0.434906128672516,0.456699709906026
MCF7,PD173074,Serum,0,0.7854524392752099,0.11456325639497,0.060663592585125,0.213153963392967,1.8672047965185299,0.641700456737183,0.37930028116892706,0.45603423559824197,0.24868723456693204,0.25785439112360103,0.18781794001479302,0.097475519798397,0.42264118237685294,0.111316728129766,0.7212323012702521,0.482753569003279,1.08264751646199,1.1523344374367601,1.2136638199902199,0.16716238168788,0.18705948595104602,0.19412716442721697,0.3228482867236189,0.495194359299948,0.5870360930642701,0.5087367535489761,0.15019796071685002,2.50703744296495,0.6797693104932621,1.09507315325215,0.184804370390612,1.34964834177562,1.8010241870333898,3.4795744527041297,1.27420521591471,0.09398345045292598,0.917629493731753,0.203774108004383,0.570469890994215,0.42559053499039395,0.553003055995829
MCF7,PD173074,Serum,0,0.745062661647615,0.200211094785446,0.061517825853248005,0.20745539041758398,2.05627930152429,0.5973858455931589,0.349283351567348,0.47482967808196297,0.322686628131236,0.261062628944435,0.21408465306416602,0.085226091300023,0.449482182378152,0.11225100914537599,0.8617134587778841,0.45608865901937895,1.15063052346591,1.3168659397287301,1.4413097595253,0.18225123249365,0.14725809342853102,0.18334221318601998,0.57767167991777,0.5158214004217311,0.6542371113045831,0.451172889387006,0.16979721886591698,1.7364758987100901,0.626249651716927,1.13128838807289,0.22824373046830398,1.08807181837773,2.2546255384987997,3.0149211241507996,1.52204334325551,0.085776917201868,1.27333917315312,0.18325002014616396,0.6637414509374,0.42979990591873707,0.497358931977737
MCF7,PD173074,Serum,0,0.7328048266458249,0.126722501433536,0.05115649080597401,0.20541590520714603,2.06094268497899,0.638814934375739,0.4121185766067079,0.466760020814616,0.247192769405945,0.23730076522900898,0.21941800828194,0.08455605001812501,0.42446231030185105,0.13868024494533998,0.8013003199966771,0.49662832445877003,0.9153160458242521,1.17522253325723,1.3739433836256698,0.21478622271819897,0.154906693464841,0.185157670341345,0.375748329395872,0.548224201542736,0.6016710708925931,0.470409466705456,0.133012618366152,1.93342899418264,0.689642321194114,1.20216351842072,0.20581809528068104,1.1375144151218,1.81842486908329,3.2087664100328896,1.21048426414027,0.08000316717510901,1.17144777251628,0.189116682742749,0.5020310162419961,0.43565095050281205,0.54431186474312
MCF7,PD173074,Serum,0,0.689620956002459,0.188511451079406,0.07061266864557901,0.23301494783757395,1.8320526701079198,0.564214222107879,0.3510065684731761,0.5087595234177801,0.394474151958205,0.290895900930969,0.221959641557076,0.084544867041007,0.47503222720637894,0.114269530670857,0.8560310495330359,0.44684101411713795,1.11406709067742,1.34150636842642,1.4092372788895802,0.204726561441788,0.13597028476604198,0.1586624844799,0.6373681320910389,0.560566918943222,0.674055155747246,0.48744747937486405,0.16613269717915102,1.7425500092171202,0.6416185596809261,1.01681041895943,0.244317210833836,0.955965384578922,2.05696312269104,3.28723827192914,1.3065385262386102,0.10811358695980802,1.23223888558745,0.20644926185872398,0.471948358678326,0.339155720384458,0.545786942708435
MCF7,PD173074,Serum,0,0.668652270636371,0.19802434431746502,0.060232029763682,0.228803244535306,1.9467346092345699,0.5424947433880379,0.337917635129783,0.528964727421906,0.354438654231275,0.26747753487619297,0.213489285201013,0.08652001954628799,0.48477721332155493,0.11936080919428001,0.8981750472870709,0.43030379570551097,1.24275544081811,1.2836296145476798,1.48141722939399,0.193352950462288,0.11225844982048,0.144184633901818,0.612839007464575,0.535540217548229,0.62072189401013,0.45402430621588297,0.165884596817515,1.82913692560702,0.627936511405102,1.07399080779033,0.23187116655235399,1.04985094133682,2.27896177808828,3.89521476531924,1.3148494106049,0.09036935916831801,1.32969361497086,0.194104056323794,0.48056115797409205,0.363938247877847,0.519438600444632
MCF7,PD173074,Serum,0,0.8105879156911779,0.153830564155025,0.077136995435502,0.27226205252547,1.7124854778557501,0.688499533445405,0.377102077827752,0.43858285475301706,0.353540987321705,0.23566724124379798,0.219012799312143,0.077706554307018,0.423552582722543,0.116480467075791,0.9062712056527691,0.503140960540106,1.19054110287989,1.42996365595783,1.38540639254331,0.209292205392843,0.258773587476987,0.22738235817025895,0.358061704570684,0.508343058243052,0.602744977256361,0.46565453783003896,0.175937602992213,2.80242999702196,0.616401931148729,1.0888730149322399,0.17772855773278798,1.35552992879673,1.93735566329115,4.2202380290838395,1.3637097017218403,0.090285574566113,0.8358180933686559,0.17833585488964399,0.70097644682031,0.37580348451366996,0.675325649159185
MCF7,PD173074,Serum,0,0.6952396163560179,0.15706562936857502,0.073308070438312,0.276494117805034,1.78512705514136,0.619760871112074,0.36482010952638894,0.45129700604577205,0.312310846676152,0.23968849317401,0.202883198274632,0.078498542013552,0.391273381278694,0.12963590963892502,0.844516520011093,0.4872702565071861,1.21058702262761,1.28079289396524,1.4768420543815,0.20391810442560998,0.272104885864678,0.23869457964259502,0.39059947296038394,0.47127399769678796,0.618794073989753,0.44927418862850205,0.17327652247517097,2.3106917530372204,0.6755069002223051,1.15849909379734,0.178457455474892,1.25481899694545,1.94463003967668,3.43424236822936,1.2069247949523,0.080818609756953,0.9854072414360079,0.187529732649529,0.6074209999117399,0.37646170766245,0.5800774084527789
MCF7,PD173074,Serum,0,0.7233697310545029,0.18166521119771997,0.11977818626024699,0.30266601417203803,1.7504183928533101,0.609807892460995,0.39079016366877795,0.467905619881267,0.4492937081222,0.233986299472055,0.22634618845509,0.08456749023696901,0.432306013778336,0.10998703028528599,0.9191810755926949,0.489339821298128,1.20924617361878,1.4048898655221,1.3485027463096002,0.22341659885556797,0.33022749784523603,0.278556556867334,0.47845258663734896,0.49852022484573705,0.605583343874948,0.46020948676404605,0.17642589718535603,2.4752657847945203,0.649671892516744,1.03108815397019,0.20098315315021303,1.35805428562673,1.83856281151045,3.24924473348313,1.1098520879323002,0.088704897186545,1.08069813486526,0.20472734054901,0.623961044016215,0.37571024764762,0.6447667317705921
MCF7,PD173074,Serum,0,0.711854033725486,0.184219343836899,0.096140131551455,0.288517823301187,1.75072754419283,0.6350779294519251,0.369601465885344,0.462984207504766,0.431587684813797,0.229319078478476,0.206660525883937,0.075965763609247,0.442228404404123,0.12552958681868498,0.8572821905281199,0.46342668176298296,1.29148937790071,1.4737373000194498,1.4284167165531998,0.220950985463446,0.32605737356623904,0.260651734740594,0.46244943664310706,0.49672456298289797,0.6272937300640961,0.45591927343376504,0.18748785360400502,2.59981155174461,0.6409817893577021,1.115598164484,0.21973559128490303,1.3233559955979801,2.09120550602631,3.61645022879937,1.1738356658601599,0.083870475859065,1.0537744174046,0.185889928421265,0.620142336273116,0.34991936893803804,0.607104806289943
MCF7,PD173074,Serum,0,0.698209862640641,0.17625188070937303,0.069627033018027,0.250078564822663,1.9081610926406003,0.5849913311863371,0.366344040791943,0.44191112375967206,0.35399724658809006,0.25290925566836203,0.19642980219786801,0.0849145292791,0.445673737851114,0.11872205784742698,0.915842390581477,0.514701743302705,1.12607648662908,1.42124075943811,1.5025985342838701,0.21552613169041102,0.251462861598154,0.23065163033762198,0.439777864701029,0.48703221827553994,0.5899812146657729,0.435226973975666,0.160905842347669,2.15810731558859,0.6519882040166379,1.1297557275516699,0.18928459414164997,1.10851437744251,1.96491222105106,3.09180445281673,1.2002963056433897,0.085250715931358,1.00385064849884,0.19533047071079002,0.5921320188735301,0.38012849872921795,0.594611670725155
MCF7,PD173074,Serum,0,0.6823574393088659,0.160520562773304,0.06521223741644,0.24428430673075102,1.9463773385263101,0.589089428035597,0.34962597603712997,0.45022286622279206,0.38761799000610203,0.22795071954943802,0.213411488487067,0.076979216219338,0.441342904383365,0.134778630462234,0.82071539190603,0.46368541598653,1.1587281025791,1.3431981443989098,1.42997727228221,0.21165450425560697,0.226913714364275,0.21072822574928798,0.427551971900403,0.46037494291077397,0.6083462187213909,0.432624004672812,0.158994674360281,1.9290668257176,0.6570173470899511,1.09725920134644,0.19548421717142606,1.11205554937633,1.9220093046064401,2.78377832653659,1.19940167055286,0.077207619620864,1.10089486395331,0.18945032689696104,0.5948046649418199,0.389450132316761,0.55607380021876
MCF7,PD173074,Serum,0,0.7261993073294208,0.197649112635197,0.076361129464798,0.25092246718179395,1.81891265042945,0.582509870876727,0.333363486804387,0.453363739688327,0.4200968811299871,0.251748945992183,0.22405876800993,0.076621098044633,0.4479938210465971,0.118199480772877,0.8797598111139929,0.475359190685632,1.21824208744118,1.37935509647978,1.52503812982566,0.211289769112559,0.16119340922401998,0.18980058553126603,0.6244078842737341,0.48370582050439903,0.607834922636478,0.451061116327017,0.16619109657251,2.1029384763806798,0.650119335680941,1.02716553517844,0.227755793380758,1.1747901431451,2.1006244505370804,3.3534128849427,1.43434359117104,0.088940593199425,1.2036531871646299,0.19167668189712,0.63203948862193,0.365702866248736,0.571419548396348
MCF7,PD173074,HGF,0,0.6906970035762628,0.21326254935262098,0.06662864875788,0.21050870714835399,2.09548136684483,0.584281807658397,0.37301132113567503,0.47812854385160103,0.32316956622172,0.26569242892053896,0.22184881958510802,0.08853318574131598,0.45837551754892103,0.12377881495138901,0.8592899613899649,0.47058918686017104,1.1463395992670802,1.3264835908914399,1.6790402034156102,0.20856267238864898,0.200793227365553,0.187635265138442,0.651896816018829,0.575799516263653,0.667591743834837,0.44105821166836895,0.17773614296984502,1.49577944883941,0.6209378944685121,1.05287114002552,0.215766915340491,1.07676893676797,2.1435117595831,2.64800686431822,1.19823220616356,0.08642703789715599,1.2441673853398898,0.200970600413957,0.7276395322197869,0.40109846302409796,0.544543864203729
MCF7,PD173074,HGF,0,0.71978185219064,0.14894307459351902,0.057719349554623,0.227801756964925,2.1709460893667702,0.577245621173156,0.41175463275053703,0.46211396532263704,0.274976583221693,0.250664420793416,0.22045905310675099,0.08280792154960699,0.44375217267074196,0.123543401099065,0.7431697364684,0.480824714614373,1.1275505545903899,1.24491537673408,1.3928214228899598,0.192496161145805,0.21119034437239104,0.203638992941276,0.409653287369325,0.5285298549662101,0.619195244805996,0.44860661160526094,0.17280302097064998,1.91048018334065,0.6149321321426,1.2132419984211498,0.190837862194157,1.18316678653733,1.9333602688798701,2.94706598787037,0.9725513869414509,0.08996171809331599,1.15558258897506,0.18926441412889602,0.55495097860827,0.382795913392459,0.6254621496421129
MCF7,PD173074,HGF,0,0.7470607642242441,0.19135734119342201,0.08479917559616201,0.22077456265377499,1.81528440246154,0.571509008894994,0.340107293919008,0.463578507783586,0.30670198254418396,0.257508657227496,0.225016638208155,0.09329609961026199,0.495744408819574,0.108822683228937,0.9117530756856629,0.41194068141087203,1.20702511948574,1.29867591297835,1.3522418903798898,0.17763142303628102,0.168159661966835,0.15209012925884,0.621901318705286,0.558269140500029,0.5807430075448821,0.471381511477339,0.156882293980549,2.10757821056333,0.5695604478602271,1.08569526488389,0.224616457405763,1.1071879313734099,2.0201794723754,3.0818018142746495,1.26135272914223,0.099708193952724,1.2244754096126,0.18614394154267602,0.49355985927314794,0.434906128672516,0.456699709906026
MCF7,PD173074,HGF,0,0.7854524392752099,0.11456325639497,0.060663592585125,0.213153963392967,1.8672047965185299,0.641700456737183,0.37930028116892706,0.45603423559824197,0.24868723456693204,0.25785439112360103,0.18781794001479302,0.097475519798397,0.42264118237685294,0.111316728129766,0.7212323012702521,0.482753569003279,1.08264751646199,1.1523344374367601,1.2136638199902199,0.16716238168788,0.18705948595104602,0.19412716442721697,0.3228482867236189,0.495194359299948,0.5870360930642701,0.5087367535489761,0.15019796071685002,2.50703744296495,0.6797693104932621,1.09507315325215,0.184804370390612,1.34964834177562,1.8010241870333898,3.4795744527041297,1.27420521591471,0.09398345045292598,0.917629493731753,0.203774108004383,0.570469890994215,0.42559053499039395,0.553003055995829
MCF7,PD173074,HGF,0,0.745062661647615,0.200211094785446,0.061517825853248005,0.20745539041758398,2.05627930152429,0.5973858455931589,0.349283351567348,0.47482967808196297,0.322686628131236,0.261062628944435,0.21408465306416602,0.085226091300023,0.449482182378152,0.11225100914537599,0.8617134587778841,0.45608865901937895,1.15063052346591,1.3168659397287301,1.4413097595253,0.18225123249365,0.14725809342853102,0.18334221318601998,0.57767167991777,0.5158214004217311,0.6542371113045831,0.451172889387006,0.16979721886591698,1.7364758987100901,0.626249651716927,1.13128838807289,0.22824373046830398,1.08807181837773,2.2546255384987997,3.0149211241507996,1.52204334325551,0.085776917201868,1.27333917315312,0.18325002014616396,0.6637414509374,0.42979990591873707,0.497358931977737
MCF7,PD173074,HGF,0,0.7328048266458249,0.126722501433536,0.05115649080597401,0.20541590520714603,2.06094268497899,0.638814934375739,0.4121185766067079,0.466760020814616,0.247192769405945,0.23730076522900898,0.21941800828194,0.08455605001812501,0.42446231030185105,0.13868024494533998,0.8013003199966771,0.49662832445877003,0.9153160458242521,1.17522253325723,1.3739433836256698,0.21478622271819897,0.154906693464841,0.185157670341345,0.375748329395872,0.548224201542736,0.6016710708925931,0.470409466705456,0.133012618366152,1.93342899418264,0.689642321194114,1.20216351842072,0.20581809528068104,1.1375144151218,1.81842486908329,3.2087664100328896,1.21048426414027,0.08000316717510901,1.17144777251628,0.189116682742749,0.5020310162419961,0.43565095050281205,0.54431186474312
MCF7,PD173074,HGF,0,0.689620956002459,0.188511451079406,0.07061266864557901,0.23301494783757395,1.8320526701079198,0.564214222107879,0.3510065684731761,0.5087595234177801,0.394474151958205,0.290895900930969,0.221959641557076,0.084544867041007,0.47503222720637894,0.114269530670857,0.8560310495330359,0.44684101411713795,1.11406709067742,1.34150636842642,1.4092372788895802,0.204726561441788,0.13597028476604198,0.1586624844799,0.6373681320910389,0.560566918943222,0.674055155747246,0.48744747937486405,0.16613269717915102,1.7425500092171202,0.6416185596809261,1.01681041895943,0.244317210833836,0.955965384578922,2.05696312269104,3.28723827192914,1.3065385262386102,0.10811358695980802,1.23223888558745,0.20644926185872398,0.471948358678326,0.339155720384458,0.545786942708435
MCF7,PD173074,HGF,0,0.668652270636371,0.19802434431746502,0.060232029763682,0.228803244535306,1.9467346092345699,0.5424947433880379,0.337917635129783,0.528964727421906,0.354438654231275,0.26747753487619297,0.213489285201013,0.08652001954628799,0.48477721332155493,0.11936080919428001,0.8981750472870709,0.43030379570551097,1.24275544081811,1.2836296145476798,1.48141722939399,0.193352950462288,0.11225844982048,0.144184633901818,0.612839007464575,0.535540217548229,0.62072189401013,0.45402430621588297,0.165884596817515,1.82913692560702,0.627936511405102,1.07399080779033,0.23187116655235399,1.04985094133682,2.27896177808828,3.89521476531924,1.3148494106049,0.09036935916831801,1.32969361497086,0.194104056323794,0.48056115797409205,0.363938247877847,0.519438600444632
MCF7,PD173074,HGF,0,0.8105879156911779,0.153830564155025,0.077136995435502,0.27226205252547,1.7124854778557501,0.688499533445405,0.377102077827752,0.43858285475301706,0.353540987321705,0.23566724124379798,0.219012799312143,0.077706554307018,0.423552582722543,0.116480467075791,0.9062712056527691,0.503140960540106,1.19054110287989,1.42996365595783,1.38540639254331,0.209292205392843,0.258773587476987,0.22738235817025895,0.358061704570684,0.508343058243052,0.602744977256361,0.46565453783003896,0.175937602992213,2.80242999702196,0.616401931148729,1.0888730149322399,0.17772855773278798,1.35552992879673,1.93735566329115,4.2202380290838395,1.3637097017218403,0.090285574566113,0.8358180933686559,0.17833585488964399,0.70097644682031,0.37580348451366996,0.675325649159185
MCF7,PD173074,HGF,0,0.6952396163560179,0.15706562936857502,0.073308070438312,0.276494117805034,1.78512705514136,0.619760871112074,0.36482010952638894,0.45129700604577205,0.312310846676152,0.23968849317401,0.202883198274632,0.078498542013552,0.391273381278694,0.12963590963892502,0.844516520011093,0.4872702565071861,1.21058702262761,1.28079289396524,1.4768420543815,0.20391810442560998,0.272104885864678,0.23869457964259502,0.39059947296038394,0.47127399769678796,0.618794073989753,0.44927418862850205,0.17327652247517097,2.3106917530372204,0.6755069002223051,1.15849909379734,0.178457455474892,1.25481899694545,1.94463003967668,3.43424236822936,1.2069247949523,0.080818609756953,0.9854072414360079,0.187529732649529,0.6074209999117399,0.37646170766245,0.5800774084527789
MCF7,PD173074,HGF,0,0.7233697310545029,0.18166521119771997,0.11977818626024699,0.30266601417203803,1.7504183928533101,0.609807892460995,0.39079016366877795,0.467905619881267,0.4492937081222,0.233986299472055,0.22634618845509,0.08456749023696901,0.432306013778336,0.10998703028528599,0.9191810755926949,0.489339821298128,1.20924617361878,1.4048898655221,1.3485027463096002,0.22341659885556797,0.33022749784523603,0.278556556867334,0.47845258663734896,0.49852022484573705,0.605583343874948,0.46020948676404605,0.17642589718535603,2.4752657847945203,0.649671892516744,1.03108815397019,0.20098315315021303,1.35805428562673,1.83856281151045,3.24924473348313,1.1098520879323002,0.088704897186545,1.08069813486526,0.20472734054901,0.623961044016215,0.37571024764762,0.6447667317705921
MCF7,PD173074,HGF,0,0.711854033725486,0.184219343836899,0.096140131551455,0.288517823301187,1.75072754419283,0.6350779294519251,0.369601465885344,0.462984207504766,0.431587684813797,0.229319078478476,0.206660525883937,0.075965763609247,0.442228404404123,0.12552958681868498,0.8572821905281199,0.46342668176298296,1.29148937790071,1.4737373000194498,1.4284167165531998,0.220950985463446,0.32605737356623904,0.260651734740594,0.46244943664310706,0.49672456298289797,0.6272937300640961,0.45591927343376504,0.18748785360400502,2.59981155174461,0.6409817893577021,1.115598164484,0.21973559128490303,1.3233559955979801,2.09120550602631,3.61645022879937,1.1738356658601599,0.083870475859065,1.0537744174046,0.185889928421265,0.620142336273116,0.34991936893803804,0.607104806289943
MCF7,PD173074,HGF,0,0.698209862640641,0.17625188070937303,0.069627033018027,0.250078564822663,1.9081610926406003,0.5849913311863371,0.366344040791943,0.44191112375967206,0.35399724658809006,0.25290925566836203,0.19642980219786801,0.0849145292791,0.445673737851114,0.11872205784742698,0.915842390581477,0.514701743302705,1.12607648662908,1.42124075943811,1.5025985342838701,0.21552613169041102,0.251462861598154,0.23065163033762198,0.439777864701029,0.48703221827553994,0.5899812146657729,0.435226973975666,0.160905842347669,2.15810731558859,0.6519882040166379,1.1297557275516699,0.18928459414164997,1.10851437744251,1.96491222105106,3.09180445281673,1.2002963056433897,0.085250715931358,1.00385064849884,0.19533047071079002,0.5921320188735301,0.38012849872921795,0.594611670725155
