Cell Line,Inhibitor,Stimulus,Timepoint,4EBP1_pS65,4EBP1_pT37_pT46,ACC_pS79,AKT_pS473,AKT_pT308,AMPK_pT172,BAD_pS112,c-JUN_pS73,c-Met_pY1235,c-Raf_pS338,CHK1_pS345,CHK2_pT68,EGFR_pY1068,EGFR_pY1173,EGFR_pY992,ER-alpha_pS118,FOXO3a_pS318_S321,GSK3-alpha-beta_pS21_S9,GSK3-alpha-beta_pS9,HER2_pY1248,HER3_pY1298,JNK_pT183_pT185,MAPK_pT202_Y204,MEK1_pS217_S221,mTOR_pS2448,NDRG1_pT346,NF-kB-p65_pS536,p27_pT157,p27_pT198,p38_pT180_Y182,p70S6K_pT389,p90RSK_pT359_S363,PDK1_pS241,PEA15_pS116,PKC-alpha_pS657,PKC-delta_pS664,PKC-pan-betaII_pS660,PRAS40_pT246,Rb_pS807_S811,Rictor_pT1135,S6_pS235_S236,S6_pS240_S244,Src_pY416,Src_pY527,STAT3_pY705,TAZ_pS89,YAP_pS127,YB-1_PS102
BT20,PD173074,EGF,120,2.451890766,3.3151174539999997,0.447574629,6.685339858,3.63498861,1.9436908480000001,1.51377914,0.317836525,0.7571748620000001,1.740733661,1.005273117,0.95420552,2.2173914409999997,2.766662495,0.36647336,0.9054028270000001,1.149829293,3.81178527,3.279631307,2.9620760230000003,0.507310597,0.42511725200000006,1.7829313080000002,10.11970013,1.398310317,0.227515403,1.031078046,0.604794898,0.8834694959999999,1.014770654,1.127132165,0.73612623,2.277594431,3.2232121819999997,0.371196774,0.886639552,2.903644538,7.371382112,2.615006211,2.469455972,2.053618566,1.922402094,2.005744905,2.178440588,0.631442026,1.456835541,3.127960031,1.215506564
BT20,PD173074,IGF1,120,2.577536044,3.621168328,0.406768378,4.328948596,2.827120907,1.876831717,0.963840483,0.229815552,0.737593066,1.123545154,1.004673618,0.9686176940000001,0.48968333399999997,1.3863194209999998,0.230111409,0.8795545090000001,1.086752077,3.64455026,3.3491387410000004,0.903506823,0.46154399,0.38394288200000004,0.500588893,1.1655608290000001,1.31272952,0.309798601,0.920805778,0.58339082,0.8363491279999999,0.885421239,0.7111736809999999,0.384604244,2.3448769190000003,3.198804674,0.408236418,0.979833081,2.411855524,6.164745631000001,2.8360621060000004,2.02415757,0.660223364,0.5935886429999999,1.221544233,2.144539884,0.52117342,1.558281131,4.249134931,0.839602829
BT20,DMSO,EGF,120,2.591028928,3.353933688,0.340655107,5.711402992000001,3.3130468989999997,1.7903070909999999,1.5413193669999998,0.31467317699999997,0.7289585940000001,1.3207598329999999,1.000334673,0.8581080990000001,2.83540395,3.34942064,0.607888365,0.809991287,1.148122482,3.047545077,2.889791368,3.633453817,0.517301493,0.399983252,1.6027711980000001,9.754015158,1.0953307840000002,0.249538172,1.0186002029999999,0.51007334,0.873366833,1.052477903,1.090150819,0.664879676,2.20977462,4.108317952,0.319028865,0.846118789,2.4579027819999997,7.524840748,2.287347467,1.807484626,1.954563329,1.6982403680000002,2.391532507,1.7332818980000002,0.607923132,1.614988326,3.26304245,1.308003564
BT20,DMSO,IGF1,120,2.9210439189999997,3.9477987430000003,0.332250149,3.986623058,2.995607153,1.681216513,1.0393806209999998,0.228652888,0.736114932,1.0308426259999999,1.033773413,0.8982009320000001,0.511185726,1.395997278,0.21683849300000002,0.781011828,1.127538957,3.2342991660000004,3.010167655,0.9193314090000001,0.42570687799999996,0.369020185,0.49504823,1.072548395,1.027459036,0.32084635,0.8562225109999999,0.595218303,0.837439844,0.893250873,0.708361232,0.382707925,2.35148026,4.78537916,0.338156966,0.894410004,2.092456526,7.830470833,2.3486813730000002,1.568940495,0.584994694,0.51525706,1.0857592790000001,1.794458671,0.517740173,1.683225779,4.325492956000001,0.8437691340000001
BT20,PD173074,EGF,240,2.466888319,3.424284475,0.584917433,5.146859855,3.6043445210000002,2.06375634,1.339443702,0.289905595,0.75884533,1.6971704509999999,0.9474270859999999,1.073903581,1.261116825,1.9997831990000001,0.310416695,0.8578990209999999,0.98952981,3.9803178889999997,3.054422829,2.185062834,0.474996684,0.41971436,1.429334794,9.008620894,1.462318054,0.251259172,0.960721662,0.5951753470000001,0.887603175,0.873601507,0.9248602640000001,0.59865212,2.133210016,2.260414322,0.39741229899999997,0.981016805,3.078679058,8.846895239,2.569140712,2.402079465,2.300431647,2.279409446,1.7911059409999999,2.115254834,0.613582203,1.345778055,3.93878827,1.021335933
BT20,PD173074,IGF1,240,2.995943547,3.747958402,0.426496518,3.96460509,3.07691179,1.91566521,1.0090594000000002,0.23951879,0.702869271,1.034688283,1.075923833,1.071923172,0.507779057,1.3681110840000001,0.229376635,0.909155411,1.10486644,3.597008891,3.054081192,0.970774005,0.440134295,0.40039051299999995,0.545076845,1.074935349,1.1922606059999998,0.268872581,0.8807161729999999,0.629834374,0.880659315,0.8931828740000001,0.6662521779999999,0.367924431,2.188971864,5.603433419,0.33624210200000004,0.9615566590000001,2.367986389,9.037794022,2.25895913,1.787254022,0.609072551,0.620822605,1.3454963709999999,2.040427425,0.5491342339999999,1.664716567,4.762221038,0.72233665
BT20,DMSO,EGF,240,2.682239506,4.05990623,0.471748871,5.317672113,3.618373898,1.997549117,1.383583614,0.30919594699999997,0.678767894,1.49919946,1.005421838,0.9138716579999999,1.567342768,2.231310831,0.314839524,0.9136261809999999,1.120210693,3.604270455,3.0539163639999996,2.501528511,0.44602286700000005,0.400839645,1.471387235,10.88786876,1.216711493,0.248663133,0.964368694,0.607371596,0.95494169,0.940340775,0.990940487,0.635751727,2.171997346,4.588436317,0.315887536,0.8973029090000001,2.959222257,8.440131353,2.4597867,1.991799778,1.972171764,1.825785896,1.7803591490000001,2.106896526,0.642109568,1.5038307119999998,3.9633541439999997,1.260858341
BT20,DMSO,IGF1,240,3.0770691080000003,3.855517362,0.404802324,4.100893926,2.8650719560000004,2.074192921,0.9887938209999999,0.22584502399999998,0.7450491379999999,1.048177159,1.017252868,1.015088352,0.500670093,1.336969545,0.212614621,0.885557719,1.129507939,3.60976839,2.9123289089999997,0.972744385,0.45605648600000004,0.392741911,0.558589067,1.3032282929999999,1.18044996,0.266016492,0.818876464,0.637289752,0.8719004859999999,0.8507806059999999,0.6908112190000001,0.43413035,2.314311357,3.8443272210000003,0.36592699700000003,0.9607053,2.4202077330000002,9.75319869,2.235479671,1.70023185,0.669469372,0.573082654,1.3105559740000001,2.0910440969999997,0.555811075,1.576585325,4.198664928,0.733409367
BT20,GSK690693,EGF,240,2.5982595,3.503784683,0.46395732799999995,10.12669455,5.800245307000001,2.1609615890000002,1.4366389640000001,0.294913573,0.705174473,1.320379987,0.95923175,0.86969059,1.430582724,2.17588536,0.294396065,0.84165144,1.1140778040000001,2.7828217910000004,2.217357706,2.364454643,0.41363985,0.37148538,1.477879537,10.39661912,1.111654272,0.212883727,0.813450708,0.593232944,0.819489371,0.9080878290000001,0.80732951,0.600441971,2.197970031,4.543275153,0.321390104,0.829044619,2.488868675,7.040184396,2.553083632,1.690008756,1.6336442930000001,1.51307843,1.571156645,1.719456307,0.64387662,1.419712497,3.847906437,1.132611559
BT20,GSK690693,IGF1,240,2.31714741,3.096894893,0.596657299,10.52718193,6.739516216,2.323117868,0.8994331040000001,0.211007487,0.784518843,1.0809201370000001,1.0281739890000001,1.0933932690000001,0.46446699700000005,1.35941453,0.228564386,0.906098779,0.9944436740000001,2.7286421339999998,2.2833787269999997,0.916013153,0.493113047,0.37972974,0.51525727,1.22723678,1.329233513,0.253352486,0.7570796390000001,0.618421736,0.773337743,0.8837928140000001,0.500789942,0.385548148,2.2819758180000003,2.187132753,0.476558517,1.056090571,2.7103285539999997,5.988745627999999,2.88215,1.707231975,0.308641323,0.288059527,1.4058240480000002,2.35718876,0.5521003520000001,1.7046688269999999,3.618718349,0.678161683
BT20,GSK690693_GSK1120212,EGF,240,2.5574032190000002,3.3607964480000003,0.461868565,10.70592973,6.5902615870000005,2.158072801,0.9389164170000001,0.35872258799999995,0.728740582,1.6239578959999998,1.039657555,0.9854635359999999,2.151660796,2.616989465,0.37150289700000005,0.8485566390000001,1.086388891,2.564642372,2.1863684119999998,2.852069092,0.512590957,0.38557435799999995,0.37385128,8.571969383999999,1.108311592,0.222373567,0.98145698,0.609799714,0.847183173,1.123256421,0.604987069,0.341078765,2.308321662,4.377709905,0.366860194,0.906189839,2.268367535,6.427193764,2.314959649,1.658880355,0.395778532,0.378452595,1.996089836,2.033194714,0.574480499,1.6151953319999999,3.0067566930000003,0.634809681
BT20,GSK690693_GSK1120212,IGF1,240,2.4330083890000003,3.2670460880000003,0.556758222,9.319498105,6.415326466000001,2.137091256,0.9306439940000001,0.220620452,0.738354773,1.2388096579999999,1.081399091,1.060771943,0.60443784,1.463013076,0.255060978,0.853663673,1.104624633,2.361442437,1.947017112,0.976119108,0.500681751,0.391255055,0.127696638,1.310786091,1.015672161,0.26372580100000004,0.676265601,0.599367846,0.815158127,0.990864443,0.426097102,0.298701526,2.366351037,4.50470176,0.381159221,0.94628203,1.975085513,6.914330264,2.213500085,1.304886887,0.17615039999999998,0.159658293,1.385917268,1.964936553,0.5022646829999999,1.6646704419999998,3.9813367960000003,0.647253503
BT20,GSK690693,HGF,5,2.9397783960000003,4.831886206,0.49068600100000004,9.703750709,7.191067058,2.467578096,0.933574665,0.202647002,1.070865886,1.8677545169999998,1.091144849,0.9549622879999999,0.579427123,1.422071911,0.19464999800000002,0.8828157090000001,1.027952915,3.6171672839999998,3.101231552,1.599641312,0.5328099239999999,0.317293425,2.803203428,9.712186278999999,1.195502383,0.306953165,0.709807535,0.567700938,0.726899693,0.860936878,0.390440691,0.45737223200000005,2.72325186,2.254371462,0.377365615,0.8697071609999999,3.993784533,7.610232342000001,4.065466203,1.681993855,0.266883388,0.269136339,1.403397899,3.071831045,0.411868826,1.367680011,3.746401352,0.775552679
BT20,GSK690693,Serum,5,2.729145649,4.685672771,0.39739008600000003,5.985434036,4.32896184,1.7080211490000001,1.104940038,0.265154315,0.637773785,1.389062794,1.1122557,0.9241794329999999,0.518366143,1.292622552,0.193494311,0.921326015,1.27366247,2.968151176,2.446677743,1.13345269,0.442997749,0.366266785,2.398022494,8.45305425,0.8745941140000001,0.35910235100000004,0.881565032,0.638589405,0.770073497,1.3025663570000001,0.44060045200000003,0.559392354,2.426408988,7.716439175,0.303105717,0.9120777040000001,3.336242228,7.947796727999999,3.056836727,1.2931562159999999,0.237159587,0.19155996100000003,1.0881938,1.8983553659999999,0.421503494,1.989852385,3.784248063,1.108490997
BT20,GSK690693_GSK1120212,HGF,5,2.310167161,3.440857915,0.515627347,8.154712157999999,5.823852266,2.129490564,0.7230310679999999,0.22335918300000002,1.315407101,1.503109525,1.112837215,1.020117379,0.694469151,1.3874657719999999,0.229629694,0.87323567,1.04316005,2.754447023,2.36654302,1.409263845,0.594548306,0.33162651,0.153876774,1.90709802,1.100353337,0.324299754,0.737919766,0.636066193,0.808700966,0.8684073440000001,0.37193572399999997,0.322549932,2.2961876,2.923216885,0.416996848,0.996858427,2.484256418,5.9452718110000005,3.028712433,1.385944576,0.170593955,0.173353395,1.421516987,2.494387482,0.479518625,1.774427611,2.673169487,0.7254668559999999
BT20,GSK690693_GSK1120212,Serum,5,2.3373655859999998,4.015732287,0.486641315,5.966843998,5.012734833000001,1.8555942369999998,0.7864357270000001,0.229970308,0.660865426,1.638588369,1.1264359179999999,0.9395115140000001,0.5368986410000001,1.3675125069999998,0.21619234899999998,0.8345341000000001,1.236722729,2.588770686,2.135485833,1.16782915,0.494056214,0.333094349,0.178344881,1.7855084719999998,0.967021638,0.35488614799999996,0.946259596,0.603473742,0.7868347170000001,1.134502046,0.345845068,0.320900014,2.395030019,5.884752855,0.359841591,0.954754303,2.380600914,6.766754786,2.93657099,1.4079975269999998,0.16884696,0.164582063,1.277256335,2.096662097,0.469437303,1.822245801,3.29533905,0.9124648679999999
BT20,PD173074,HGF,5,2.9073410510000004,4.638207197,0.5024308820000001,6.469761856,4.818877083,1.7501629,0.932968235,0.224304105,1.117625129,1.806501858,1.154342824,1.173732985,0.48756809799999995,1.307555443,0.234087402,0.8403568029999999,0.976314769,4.410565121,3.295889572,1.287883787,0.560899045,0.385391081,2.321635535,9.134311939,1.439418116,0.341428051,0.869600918,0.6405594960000001,0.773841377,0.923635757,0.7003836640000001,0.451829159,2.266952385,1.8157475809999999,0.41288429,0.9713263390000001,3.385325791,9.034042646,3.1639706239999996,2.2460897230000003,0.578940749,0.629554784,1.171118337,2.413445372,0.460118099,1.4520866159999999,4.090905513,0.78796404
BT20,PD173074,Serum,5,2.619119464,4.6372046,0.5290342060000001,4.405723282,2.997098675,1.5763612009999999,1.009317755,0.243505467,0.7255851329999999,1.561185311,1.079997018,1.111924399,0.43890631799999996,1.211015604,0.296216478,0.9106882359999999,1.134471926,3.850148985,3.1177065919999998,1.059608623,0.485811347,0.39674933100000004,1.799138748,6.109436867,1.4726371790000001,0.332759669,1.1927163,0.642015302,0.7843303770000001,1.181242678,0.712392672,0.5952906370000001,2.1961703669999997,1.07605955,0.406548859,1.043767229,3.679855187,7.521044912000001,3.304028517,2.4335755040000002,0.731577371,0.661741505,1.2371123240000002,2.442186284,0.513693925,1.427196057,3.7484482060000004,0.9044031770000001
BT20,DMSO,HGF,5,2.874234232,3.980206943,0.386941551,6.306648009,4.47972933,1.6015441590000001,0.935735951,0.22848748,1.1657426309999999,1.64824211,1.040292037,0.995525433,0.562130047,1.349013361,0.20475852,0.9675723159999999,1.138299454,4.01789442,3.33422095,1.2509731179999999,0.5716960010000001,0.381195509,2.252487534,7.628817636,1.1559729090000002,0.385661225,0.8388329240000001,0.602503482,0.9140505999999999,1.011866963,0.7270492690000001,0.459732894,2.226306216,6.820042342000001,0.338433032,0.9566463629999999,2.956001248,7.780385364,2.847786367,1.859141683,0.484704939,0.45434141899999997,1.038510861,2.055405895,0.5016521270000001,1.689649534,4.054710467,0.93685903
BT20,DMSO,Serum,5,2.537151962,3.6885801289999995,0.524253207,4.084398271,3.4259845889999996,1.486488315,1.0098914890000001,0.228300405,0.714109533,1.885439624,1.070280926,0.999830076,0.43292518,1.267291583,0.220721097,0.919413445,1.1578184390000001,4.054865059,3.2017633880000003,1.1830032879999999,0.47005883200000004,0.41619082399999996,2.096214593,6.513667067999999,1.454002395,0.343693821,1.089503037,0.6796734059999999,0.8069605740000001,1.267122401,0.7060440920000001,0.615914877,2.221558101,2.952650957,0.403572981,1.046919628,3.5249474569999997,6.6465286610000005,3.166522725,2.140385524,0.579074347,0.54622951,1.065010308,2.293503954,0.50130841,1.595996706,3.20386513,0.9219694159999999
BT20,GSK690693,HGF,15,2.221458331,3.7779474060000005,0.617298449,8.014787285,5.819328088,1.8917616169999998,1.136757142,0.247520137,1.095933483,1.707387002,1.26168306,0.9205441879999999,0.44893504799999995,1.305921996,0.20988887399999998,0.963504021,1.155982007,2.970850168,2.542270334,1.009649315,0.46146499399999996,0.38668116700000005,1.9890579169999998,8.172285263,1.297322145,0.330099523,0.6067726920000001,0.670028583,0.8074094490000001,0.8340999020000001,0.537375481,0.659287991,2.18138103,3.613902295,0.405742469,1.009835166,3.281440564,6.21816771,3.047419908,1.63457883,0.387301654,0.289630629,1.25032725,2.284560781,0.49865590000000004,1.5726716280000002,2.8996287730000003,1.012886757
BT20,GSK690693,Serum,15,2.264924309,3.87935252,0.6643970920000001,5.477550337,4.984285999,1.800645108,1.200860633,0.28305367,0.715076313,1.6380476309999998,1.222317745,0.835455407,0.446684268,1.2628995140000001,0.22990596600000002,0.937287535,1.232755007,2.9076423589999996,2.379661435,1.069744244,0.5053061560000001,0.397414075,1.441191523,5.1243621280000005,1.346546319,0.313745968,1.029958334,0.656102514,0.7971364059999999,1.28347893,0.5889417229999999,0.730377175,2.248370688,2.582252715,0.40277444799999995,0.986318065,3.517430595,6.290790967,3.11335559,1.699689774,0.66184545,0.467572606,1.266868151,2.374925836,0.509797505,1.458771625,2.597454869,1.067157947
BT20,GSK690693_GSK1120212,HGF,15,2.270821356,3.6216143030000003,0.53823958,8.482445392,5.933385613,1.9644725230000002,0.771868882,0.226780244,1.264017826,1.685833304,1.073376215,0.885592816,0.585080071,1.3907301230000002,0.317784371,0.910837006,1.084036821,2.529867865,2.135815037,1.136581429,0.568094901,0.351842307,0.164949072,3.518888168,1.1103345470000001,0.333153619,0.648951119,0.6073470679999999,0.8098257940000001,0.8961752040000001,0.395515929,0.314658645,2.29224072,4.22099353,0.400980651,0.982064174,2.365788211,6.153976834,2.8700193030000003,1.5020236930000002,0.16971123600000002,0.138980943,1.298611976,2.217434009,0.48331605299999997,1.707920973,2.914291341,0.8374294459999999
BT20,GSK690693_GSK1120212,Serum,15,2.173569467,3.595734522,0.5659420789999999,6.2693806,5.21986209,1.86942181,0.7831461940000001,0.23380911100000001,0.7305133090000001,1.841795279,1.063776447,0.892002941,0.573952785,1.379234315,0.23279282,0.874645077,1.129417148,2.3737195840000003,2.10394477,1.186911095,0.532014934,0.36870209,0.257756965,3.8129479089999996,1.048619851,0.346035711,1.1547905040000002,0.635412171,0.8073241870000001,1.228969236,0.371970675,0.313526719,2.234937422,2.8647747580000003,0.407960992,1.033545989,2.557520415,5.845214175,2.909979265,1.550805246,0.177259012,0.15932686699999998,1.3870693369999998,2.2433981590000003,0.49118799399999996,1.4585291319999998,2.550046671,0.8988529559999999
BT20,PD173074,HGF,15,3.0933637519999997,4.7773133880000005,0.513852079,6.724906821,4.586267173,1.682179536,1.269507111,0.250155523,1.0226851609999998,1.8856678390000001,1.117035077,1.003403604,0.38147152100000004,1.255790591,0.220078897,0.898235978,1.020805001,4.27938793,3.175056045,1.115404655,0.53798014,0.375673614,1.9120676980000002,7.342909666000001,1.456854225,0.366100683,0.846729497,0.620714704,0.8488177720000001,0.8625026809999999,0.86147749,0.6369057220000001,2.0886594659999997,2.7412150410000002,0.40022202700000004,0.990157445,3.404585603,9.37333863,3.150541545,2.378911018,0.765559572,0.61417581,1.103107472,2.122142045,0.522223885,1.352172154,4.375035525,0.987176252
BT20,PD173074,Serum,15,2.59382863,4.805368284,0.60317218,4.001750737,2.97971169,1.664288134,1.243407832,0.301503025,0.73808171,1.9675545209999998,1.035340105,0.931402008,0.432253021,1.218994988,0.236614703,0.9227341579999999,1.141907705,3.88484485,2.881931162,1.111657332,0.523453769,0.433213997,1.284741821,4.877000527,1.410744252,0.317097495,1.5259666790000002,0.664441156,0.8418610040000001,1.269360755,0.8312382540000001,0.711093104,2.292056737,0.740188953,0.39685611,0.97913744,3.1854045139999996,7.580057898,3.22451304,2.463035048,1.050906211,0.7712550440000001,1.284610895,2.598144449,0.5392164110000001,1.103690211,3.503170675,0.9653369190000001
BT20,DMSO,HGF,15,2.758258647,4.011556572,0.540224202,7.561154208,4.748646381,1.831982622,1.146874266,0.237237508,1.007109563,1.711340244,1.089140145,0.9620185729999999,0.416870184,1.21328572,0.208845769,0.9647868209999999,1.0573002740000002,4.274357144,3.52282076,1.110949122,0.509156907,0.376206669,1.8234247590000001,7.276614192,1.533273537,0.36259267700000003,0.791973351,0.63548509,0.845144234,0.839185396,0.7529577740000001,0.681302663,2.25597581,2.4489304869999997,0.398113207,0.969143262,3.745985637,7.079702356,3.210031163,2.335185311,0.693064355,0.506327689,1.120153091,2.445732577,0.515482714,1.401518743,3.569266605,1.074521497
BT20,DMSO,Serum,15,2.550020676,3.5718774989999997,0.657092528,4.688770336,3.5410309339999997,1.7903032319999999,1.303967679,0.286286796,0.7110799040000001,1.66184783,1.065378749,0.9355335770000001,0.41298575299999996,1.20619535,0.20648930100000001,0.9500591840000001,1.172824283,3.833719949,3.0142612360000003,1.083922643,0.494023107,0.433486078,1.3243342759999999,4.732717452,1.436217447,0.335168287,1.4901267040000001,0.655004417,0.8112878000000001,1.3614796340000002,0.797988151,0.7968518929999999,2.11115902,1.234824353,0.41358812100000003,1.008025894,3.401980749,6.6540390910000005,3.103714689,2.1068841640000002,1.048432542,0.8210490579999999,1.156316105,2.406649077,0.528117779,1.283572729,2.868476368,0.956336702
BT20,GSK690693,HGF,30,2.325206692,3.980458998,0.58011706,9.09427449,5.968868931,2.02048146,1.2174491809999999,0.282380749,1.023291803,1.6885755569999998,1.046429357,0.9219736959999999,0.477257439,1.279877423,0.23380856600000002,0.959626063,1.0870184840000001,2.869212304,2.3550247090000003,0.9927739959999999,0.494142353,0.36728440700000003,1.567037789,3.6943702060000003,1.377856397,0.335753239,0.741380121,0.6486082910000001,0.798567083,0.770888435,0.654888271,0.6712805009999999,2.458371781,2.1611232719999998,0.407044401,0.943294905,2.9445575410000004,6.799149184,3.3061909689999998,2.020698077,0.749925603,0.624545011,1.177150412,2.50690606,0.482397245,1.334746112,3.2501123869999997,1.097007125
BT20,GSK690693,Serum,30,2.660830219,4.133443976000001,0.6008747529999999,7.139612207000001,5.508884776,1.997528687,1.364708562,0.358376211,0.7375785340000001,1.697974756,0.921246868,0.9144908959999999,0.48230355700000005,1.280807493,0.234998426,0.9713751409999999,1.143700661,2.903258122,2.318279097,1.1038247140000002,0.543080409,0.570521611,1.3591020619999998,3.535422804,1.372837721,0.36205939299999995,2.4866329080000003,0.700863562,0.8411652000000001,1.477499624,0.941538048,0.757651695,2.344630449,1.0487395309999998,0.414157792,1.001124285,3.2430078289999997,7.153829564,2.978297064,2.248183758,1.656244471,1.118143651,1.261797491,2.491208678,0.526451901,1.132408112,2.083468485,1.2130157240000001
BT20,GSK690693_GSK1120212,HGF,30,2.539274146,3.995701588,0.549344564,10.36177963,7.018110802000001,2.215517438,0.8249815999999999,0.252577266,1.0631625009999999,1.99733089,0.966886936,0.97904351,0.54306653,1.376087136,0.240925793,0.9273747390000001,1.021456074,2.637632258,2.105764502,1.225715258,0.529986361,0.366764994,0.250988086,4.243017189,1.124502562,0.37318441,0.8039657840000001,0.707859041,0.8131782879999999,0.780455204,0.443275541,0.333275597,2.522852685,1.056721247,0.43122366100000004,1.012428372,2.454674596,6.828602962000001,3.226136682,1.6873440769999999,0.248897192,0.23418581800000002,1.30987311,2.486290825,0.495717659,1.154480708,3.2467289210000003,0.912944372
BT20,GSK690693_GSK1120212,Serum,30,2.57166777,3.757986077,0.560595363,8.925868801,6.106111372000001,1.9963945280000002,0.9444027490000001,0.292020171,0.734030353,1.904299531,0.970529764,0.94153484,0.676312252,1.403108578,0.24363744199999998,0.8985079029999999,1.15303444,2.648326602,2.265919048,1.286170842,0.566354626,0.6512162579999999,0.450552736,5.780825684,1.299840267,0.353954182,3.3959497610000002,0.627319624,0.800092554,1.6906552259999998,0.678334257,0.381973451,2.387179444,1.076653794,0.416751625,0.9538069790000001,2.567293758,6.50180876,3.1285462539999997,2.049889975,0.533520058,0.43735039,1.426672819,2.509046149,0.5394581970000001,1.149357966,2.138090673,0.904841694
BT20,PD173074,HGF,30,2.931970515,4.382347518,0.510554482,6.818580376,4.26919604,1.8070276159999998,1.34697218,0.274411442,0.990427941,1.77064944,1.075872826,1.0290233340000001,0.40619781299999996,1.263559327,0.22061226,0.870004934,1.038662312,4.057590695,3.0511763289999996,0.986244784,0.55803827,0.39008912,1.522978427,4.80644919,1.480699336,0.364626209,0.9072338090000001,0.68311699,0.8537929120000001,0.8485533609999999,1.012703759,0.63091507,2.2836674169999998,2.699547118,0.402627058,0.999484067,2.922664585,9.169167012,2.8548269960000003,2.477987457,1.094412197,0.92937978,1.307914466,2.019054803,0.49357480299999995,1.502212343,4.020990493999999,1.045557898
BT20,PD173074,Serum,30,2.708329322,4.6270629439999995,0.529622044,4.865789448,3.018870648,1.827952284,1.309700377,0.347746775,0.707091425,1.879706645,0.9861257170000001,0.9183303690000001,0.44311417200000003,1.188833555,0.22381732899999998,0.879764249,1.078424447,3.865088838,3.023976153,1.082899128,0.496876185,0.5544159329999999,1.2472445509999999,4.604203104,1.462902216,0.339582903,2.691790176,0.6569699410000001,0.81175488,1.429912039,1.022729463,0.677176145,2.191071436,0.812746948,0.38983142,0.9950469890000001,3.09166089,7.814842715,3.186378232,2.694357658,2.001865156,1.538200443,1.381045619,2.442659083,0.5288047770000001,1.080891387,2.502002937,1.098344012
BT20,DMSO,HGF,30,3.191941851,4.072743456,0.471190465,9.032354834,5.145711137,1.865853204,1.219294369,0.220846617,0.9327628090000001,0.9059886970000001,1.109372657,0.9586541890000001,0.41263503799999995,1.254120624,0.169968785,0.8869093720000001,1.041847452,4.958424843,4.270408421,1.175844305,0.457601644,0.328520236,1.56860138,4.459446938999999,1.7388148719999998,0.292560527,1.0031992379999999,0.593377527,0.719549544,0.8039350690000001,0.9010422029999999,0.611277706,2.176802664,2.415058112,0.372005308,0.9864239029999999,3.4815513080000002,7.4403388679999996,3.2573281730000003,2.6027721930000003,1.09434484,1.060567802,1.17898832,2.483202056,0.504339205,1.849300705,3.058600106,1.0672391559999999
BT20,DMSO,Serum,30,2.50102583,3.6763325489999996,0.579541668,4.889357035,3.0423123380000003,1.941743288,1.358304806,0.32879911100000003,0.7702198570000001,1.718145745,1.019670627,0.8812324359999999,0.435997989,1.281036218,0.222042651,0.9120208190000001,1.163536873,3.969197779,3.100016736,1.045941529,0.491028664,0.5788794660000001,1.252346582,3.8261262589999996,1.487957339,0.333524102,2.851523143,0.712497954,0.815483512,1.474666447,1.060342481,0.730622951,2.235408291,0.856934925,0.430531657,0.979115625,3.5408967660000004,6.399960237,3.092327325,2.716678587,1.8298997890000002,1.43743666,1.372279442,2.451000715,0.546047045,1.133386423,2.154116562,1.118733134
BT20,GSK690693,HGF,60,2.441605471,3.739439523,0.65130949,9.74760192,6.562910971,1.838759819,1.231197342,0.27244183899999996,0.9751166440000001,1.4818800580000002,1.021655528,1.00593641,0.480592578,1.302492864,0.22152291600000001,0.937637611,1.127102697,2.868678,2.243974278,1.091166099,0.505840623,0.389273621,1.299716191,2.593441574,1.394370374,0.318726519,0.861623763,0.6782925320000001,0.8367418120000001,0.7864606690000001,0.6650896079999999,0.601557798,2.236871862,1.4713482119999999,0.42992717700000005,1.007919915,2.97076298,7.039944374,3.07412667,2.053818119,0.72718022,0.602563313,1.169370328,2.5491273359999997,0.5465778379999999,1.3591879,3.24016533,0.9147028759999999
BT20,GSK690693,Serum,60,3.03179976,4.418415307,0.510724172,8.163726229,5.603741219,1.97195111,1.43010725,0.449120145,0.69259505,1.364832109,0.946199758,0.916302175,0.471723393,1.29412084,0.21809828899999997,0.934891375,1.200594664,2.97174288,2.371614724,1.1074126229999999,0.510411907,0.601210671,1.191063774,3.996198432,1.229509056,0.315468645,3.027426442,0.608462899,0.8792942220000001,1.354505369,1.1208515959999998,0.69158975,2.3226218690000002,5.21387872,0.33364529800000003,0.955059405,3.0793819389999997,8.713676286,2.742172247,2.303831321,2.383922293,2.0812926469999997,1.102087471,2.027219166,0.5254225539999999,1.560599034,1.838652994,1.1575849009999999
BT20,GSK690693_GSK1120212,HGF,60,2.9674432619999997,4.168033276,0.563333151,11.596462599999999,7.8526629560000005,2.475310344,0.825544084,0.217525702,0.964643995,1.730744633,0.915553526,0.922077115,0.538206217,1.4038258369999999,0.214401573,0.8293597859999999,1.0607413,2.891616211,2.326489706,1.381588615,0.48808997299999995,0.317422198,0.194054178,3.8014463469999997,1.080901402,0.29080125100000004,0.77552956,0.545663014,0.722203351,0.83803457,0.35869314799999996,0.295024116,2.571109082,6.0137105779999995,0.353529855,0.961137935,2.600946857,7.264205541,3.354488233,1.576164058,0.16753726800000002,0.165294081,1.216603459,2.540918822,0.464407666,1.7523555069999999,3.767649163,0.73039198
